ext_id,price,discounted_price,ontology
EV040,50,32.003765492677935,Unisex>Health & Beauty>Gift Ideas
94157,69,31.152481883807063,Female>Health & Beauty>Fragrance>Eau De Toilette
98073,64,27.110469169819048,Unisex>Health & Beauty>Body Mist>Fragrance>Body Mists
86857,60,24.917088104167966,Female>Health & Beauty>Make Up>Face>Make-Up Removers & Cleansing Wipes
78600,41.5,17.304904209217625,Female>Health & Beauty>Body>Shampoo
78635,41.5,17.911319859999885,Female>Health & Beauty>Body>Conditioner
10502,25,11.777777912867599,Unisex>Health & Beauty>Bath & Body>Hand Cream
14564,151,143.27679535667809,Unisex>Health & Beauty>Skincare>Face>Moisturisers
10533,39.899999999999999,25.078746388037487,Unisex>Health & Beauty>Bath & Body>Hand Wash
54891,103,73.38072445008838,Unisex>Health & Beauty>Body Scrub>Body>Body Scrubs
88939,14,12.536306683592205,Female>Health & Beauty>Bath & Body>Body Cleanser
12222,29,23.453413087554491,Female>Health & Beauty>Bath & Body>Hand Cream
97527,38,35.24398950024176,Unisex>Health & Beauty>Bath & Body>Body Cleanser>Shower Gel
95755,70,34.912921482925668,Unisex>Health & Beauty>Skincare>Face>Face Toners
96582,19,17.978334626930856,Female>Health & Beauty>Makeup>Brushes And Tools
10270,80,74.044725135159979,Male>Health & Beauty>Shower Gel>Body>Body Cleansers
94535,80,75.733706146248878,Male>Health & Beauty>Shower Gel>Body>Body Cleansers
10272,80,71.977799767879588,Male>Health & Beauty>Shower Gel>Body>Mens Hair
96156,69,41.528275692287622,Female>Health & Beauty>Face>Accessories
97171,18,14.404991409952482,Female>Health & Beauty>Soap>Body>Body Cleansers
88150,14,6.2706065396655255,Female>Health & Beauty>Bath & Body>Body Cleanser>Shower Cream
55910,69,64.456358608027699,Female>Health & Beauty>Make Up>Makeup>Foundation & Concealer
97387,75,61.972209293350318,Unisex>Health & Beauty>Body Lotion>Body>Body Lotions
17258,389,219.35770005192367,Unisex>Health & Beauty>Gift Ideas
14105,329,294.33367571136927,Unisex>Health & Beauty>Bath & Body>Gift Ideas
94674,139,98.573125100917935,Unisex>Health & Beauty>Skincare>Face>Moisturisers
88043,70,61.950969997501289,Female>Health & Beauty>Face>Moisturisers
98226,63,51.700225474595989,Unisex>Health & Beauty>Skincare>Face>Face Scrub & Exfoliators
81125,51,29.2429437900328,Unisex>Health & Beauty>Deodorant>Body>Deodorant
15287,63,37.316885501190008,Female>Health & Beauty>Body Sorbet>Body>Body Yogurt
86848,70,61.273867396607464,Unisex>Health & Beauty>Skincare>Face>Face Cleanser and Face Wash
91526,49.899999999999999,39.175847681813117,Female>Health & Beauty
98221,64,42.972384154282636,Female>Health & Beauty>Skincare>Face>Face Cleanser and Face Wash
55728,9.9000000000000004,5.2361576741365479,Female>Health & Beauty>Bath & Body>Body>Accessories
96091,63,48.492440062046946,Female>Health & Beauty>Makeup>Eye Liners & Brows
10260,48,24.110636637079445,Unisex>Health & Beauty>Make Up>Makeup>Lip
88745,9.9000000000000004,3.9720254833460014,Female>Health & Beauty>Body>Accessories
96711,14,8.5695833552393506,Female>Health & Beauty>Bath & Body>Body Cleanser>Shower Gel
87454,124,89.304176458917837,Female>Health & Beauty>Skincare>Face>Face Toners
87126,24,10.53419706894741,Female>Health & Beauty>Body>Hand Care
86850,70,34.568414249130576,Female>Health & Beauty>Skincare>Face>Face Cleanser and Face Wash
96075,26.5,13.962247237984355,Female>Health & Beauty>Soap>Soap Bar
97370,109,55.422048683351115,Unisex>Health & Beauty>Bath & Body>Body Butter
98227,116,94.28434183306176,Female>Health & Beauty>Skincare>Face>Face Scrub & Exfoliators
95779,82,74.107948045833737,Unisex>Health & Beauty>Skincare>Face>Moisturisers
97364,109,66.23161961756233,Unisex>Health & Beauty>Bath & Body>Body Butter
15819,89,48.767370732723023,Female>Health & Beauty>Body Lotion>Body>Body Lotions
EV012,200,115.12137784017055,Unisex>Health & Beauty>Gift Ideas
17094,79.900000000000006,68.935252404914365,Female>Health & Beauty>Shower Gel>Body>Body Cleansers
15536,69,46.109818320806284,Unisex>Health & Beauty>Skincare>Face>Accessories
94641,50,39.207852978821201,Male>Health & Beauty>Bath & Body>Deodorant
10444,75,41.758292360571026,Female>Health & Beauty>Body Cleanser>Body>Body Lotions
10252,76,68.190886401595591,Female>Health & Beauty>Fragrance>Fragrance>Eau De Parfum
10448,59,33.144647867999865,Female>Health & Beauty>Body Cleanser>Body>Body Cleansers
93237,41.5,17.560529184218783,Unisex>Health & Beauty>Make Up>Makeup>Lip
26989,26.5,21.216710576244989,Female>Health & Beauty>Body>Brushes & combs
10284,119,48.228759437424948,Unisex>Health & Beauty>Make Up>Makeup>Foundation & Concealer
94733,16,13.684346654544679,Female>Health & Beauty>Face>Accessories
98074,145,134.70954989357779,Male>Health & Beauty>Fragrance>Fragrance>Eau De Toilette
94712,34,28.286110389575349,Female>Health & Beauty>Bath & Body>Body Cleanser>Shower Cream
30233,52,46.643780911568442,Unisex>Health & Beauty>Skincare>Face>Face Cleanser and Face Wash
13277,75,66.05313475783295,Unisex>Health & Beauty>Bath & Body>Hand Cream
55125,29.899999999999999,14.117164148381004,Female>Health & Beauty>Skincare>Face>Face Masks
98130,84,75.246576456946968,Female>Health & Beauty>Body Mist>Fragrance
97884,62,46.435117862684301,Unisex>Health & Beauty>Bath & Body>Body>Conditioner
18297,75,59.824793162571289,Female>Health & Beauty>Skincare>Face>Moisturisers
55692,39.899999999999999,24.543159246380366,Female>Health & Beauty>Hand Wash>Body>Hand Wash
88361,79,59.717350900549562,Female>Health & Beauty>Makeup>Brushes And Tools
97356,75,66.959298037582329,Unisex>Health & Beauty>Bath & Body>Body Cleanser>Body Lotion
11629,99,82.374847313996455,Female>Health & Beauty>Bath & Body>Body Mist
17239,139,121.47225621591789,Unisex>Health & Beauty>Gift Ideas
17228,150,138.8048514742143,Unisex>Health & Beauty>Gift Ideas
93935,43.899999999999999,17.785295947070271,Male>Health & Beauty>Deodorant>Body>Deodorant
14117,135,60.262503405778347,Unisex>Health & Beauty>Bath & Body>Gift Ideas
96226,63,45.423740352079435,Female>Health & Beauty>Makeup>Eye Liners & Brows
78637,41.5,36.683936057497348,Female>Health & Beauty>Body>Conditioner
95989,75,40.152054296700292,Unisex>Health & Beauty>Bath & Body>Body Lotion
98052,99,58.033795660000216,Unisex>Health & Beauty>Fragrance>Fragrance>Eau De Toilette
94354,160,74.371107941608358,Unisex>Health & Beauty>Face>Eye Care
97732,79,33.81712932433625,Unisex>Health & Beauty>Bath & Body>Body>Hair Treatment & Styling
96292,25,15.196647891507173,na>Health & Beauty
4087,-1,-0.69336073764541273,na>Health & Beauty>Skincare>Face>Moisturisers
910,64,28.756840506722014,Unisex>Health & Beauty>Body Mist>Fragrance>Body Mists
904,39.899999999999999,34.344703930255591,Unisex>Health & Beauty>Hand Wash>Body>Hand Wash
947,18,15.549036378987726,na>Health & Beauty>Soap>Body>Body Cleansers
945,31,26.54483290036098,na>Health & Beauty>Bath & Body>Body Cleanser>Shower Cream
3447,49,41.922732001877833,Female>Health & Beauty>Make Up>Makeup>Brushes And Tools
3542,89,47.933974745903157,na>Health & Beauty>Body>Hair Treatment & Styling
3499,29.899999999999999,21.854811628745185,na>Health & Beauty>Skincare>Face>Face Masks
3535,101,76.743506317416774,na>Health & Beauty>Fragrance>Fragrance>Eau De Parfum
3598,-1,-0.84748946477830089,na>Health & Beauty
3947,55,30.503639391122046,na>Health & Beauty>Body>Accessories
4074,9.9000000000000004,6.6075731853260118,na>Health & Beauty>Body>Accessories
3885,34,25.537884172767779,na>Health & Beauty>Body>Body Cleansers
4033,75,30.694022664918151,na>Health & Beauty>Body Cleanser>Body>Body Lotions
3572,79,57.545357770503784,na>Health & Beauty>Makeup>Brushes And Tools
3811,109,92.570322298622685,na>Health & Beauty>Body Oil>Body>Spa & Body Treatments
4110,-1,-0.79627387008428419,Unisex>Health & Beauty>Bath & Body>Shampoo>Shower Gel
3581,69,61.614606286191346,na>Health & Beauty>Make Up>Makeup>Foundation & Concealer
3993,57,50.101376180745469,na>Health & Beauty>Make Up>Makeup>Lip
3613,99,81.231071442096351,na>Health & Beauty>Make Up>Makeup>Foundation & Concealer
3590,73,55.724939533677606,na>Health & Beauty>Skincare>Face>Moisturisers
3818,135,64.847121133952854,na>Health & Beauty>Bath & Body>Body Cleanser>Gift Ideas>Hand Cream
3697,59,44.766317612680915,na>Health & Beauty>Bath & Body>Body Butter>Body Scrub>Gift Ideas
3757,129,88.996974977605859,na>Health & Beauty>Gift Ideas
3627,59,42.162232970910068,na>Health & Beauty>Fragrance>Fragrance>For her
3986,211,96.977193281750075,na>Health & Beauty>Bath & Body>Body Scrub
4005,95,49.623460671540037,na>Health & Beauty>Body Mist>Fragrance
4104,21,17.71966433842605,na>Health & Beauty>Bath & Body>Body>Accessories
4028,59,26.281001469720984,na>Health & Beauty>Body Cleanser>Body>Body Cleansers
3810,109,98.655155139387546,na>Health & Beauty>Body Oil>Body>Spa & Body Treatments
4031,76,39.733187185525928,na>Health & Beauty>Fragrance>Fragrance>Eau De Parfum
3611,99,59.936589510864188,na>Health & Beauty>Make Up>Makeup>Foundation & Concealer
4108,-1,-0.90919701602638914,Unisex>Health & Beauty>Bath & Body
453,81,34.70931986733104,na>Health & Beauty>Make Up>Face>Face Cleanser and Face Wash
488,80,46.045935548993917,na>Health & Beauty>Shower Gel>Body>Body Cleansers
571,62,52.898743835369331,na>Health & Beauty>Make Up>Makeup>Mascara
982,47.5,25.078288374617856,na>Health & Beauty>Shower Gel>Body>Body Cleansers
502,145,125.71475143984065,Male>Health & Beauty>Fragrance>Eau De Toilette
3881,29,14.473914012531726,na>Health & Beauty>Bath & Body>Hand Cream
3608,-1,-0.43301578330237911,na>Health & Beauty
4008,55,50.269143936287499,na>Health & Beauty>Body>Hair Treatment & Styling
3620,70,30.332096735032763,na>Health & Beauty>Face>Moisturisers
4092,46,30.229072966746287,na>Health & Beauty>Bath & Body>Body>Conditioner
4056,-1,-0.4932560841631749,na>Health & Beauty>Skincare>Face>Moisturisers
4080,329,148.09019471239259,na>Health & Beauty>Bath & Body>Fragrance>Gift Ideas
4003,160,91.988041422934856,na>Health & Beauty>Skincare
3991,75,56.399228206668568,na>Health & Beauty>Make Up>Makeup>Lip
97469,64,41.902168417137005,na>Health & Beauty>Make Up>Makeup>Cheeks
96631,105,55.226246741404786,na>Health & Beauty>Make Up>Makeup>Foundation & Concealer
96621,105,87.556297826428775,na>Health & Beauty>Make Up>Makeup>Foundation & Concealer
98647,34,13.806364969465669,na>Health & Beauty>Body>Body Cleansers
77693,57,43.272338953058032,Female>Health & Beauty>Make Up>Makeup>Lip
91932,89,47.099226362201073,Female>Health & Beauty>Makeup>Brushes And Tools
94665,21,11.66406354505428,Female>Health & Beauty>Bath & Body>Body>Accessories
1966,169,108.44986957788564,na>Health & Beauty>Face>Moisturisers
2124,151,126.75759577385963,na>Health & Beauty>Skincare>Face>Moisturisers
1914,160,135.3597053812581,na>Health & Beauty>Face>Moisturisers
2127,99,77.87013579128876,na>Health & Beauty>Fragrance>Fragrance>Eau De Toilette
2532,32.5,13.423098144879829,na>Health & Beauty>Bath & Body>Body Butter
1572,24,16.970536204915071,na>Health & Beauty>Body>Hand Care
1159,9.9000000000000004,4.0026245443858199,na>Health & Beauty>Body>Accessories
2003,61,40.354706047005877,na>Health & Beauty>Makeup>Eye Liners & Brows
2125,124,85.340986393154481,na>Health & Beauty>Skincare>Face>Face Toners
2446,24,19.89578015552113,na>Health & Beauty>Body>Hand Care
2219,44,40.371270035365967,na>Health & Beauty>Skincare>Face>Serum
2235,116,61.727762808522378,na>Health & Beauty>Skincare>Face>Face Scrub & Exfoliators
2372,21,15.688111392010539,na>Health & Beauty>Bath & Body>Body>Accessories
3226,40,17.121702919432128,na>Health & Beauty
3212,63,32.916842947462108,na>Health & Beauty>Body Sorbet>Body>Body Yogurt
2621,69,46.806234958388913,na>Health & Beauty>Make Up>Makeup>Brushes And Tools
3351,31,19.499891383617964,na>Health & Beauty>Face>Face Masks
3461,26,22.446473824967804,na>Health & Beauty>Body Lotion>Body>Body Lotions
3173,34.5,17.009363046965785,na>Health & Beauty>Bath & Body>Body Butter
3501,75,62.853690919945151,na>Health & Beauty>Skincare>Face>Moisturisers
3281,41.5,16.72852025768562,na>Health & Beauty>Body>Conditioner
3543,89,59.042679659190455,na>Health & Beauty>Body Mist>Body>Hair Treatment & Styling
1016,31,28.334573384448607,na>Health & Beauty>Bath & Body>Body Cleanser>Shower Gel
1963,211,110.31290025972186,na>Health & Beauty>Body>Spa & Body Treatments
1601,57,52.148593922298744,na>Health & Beauty>Make Up>Makeup>Lip
2352,71,58.622248008573486,na>Health & Beauty>Face>Mens Skincare
2954,103,90.415188785413534,na>Health & Beauty>Skincare>Face>Face Masks
3164,59,53.883750045841502,na>Health & Beauty>Shampoo>Body>Shampoo
3264,34.5,22.330128408065665,na>Health & Beauty>Bath & Body>Body Scrub
2903,41.5,27.814446252560234,na>Health & Beauty>Make Up>Makeup>Lip
3183,34,28.115134657700139,na>Health & Beauty>Bath & Body>Body Cleanser>Shower Gel
3399,71,66.8773284927383,na>Health & Beauty>Face>Mens Skincare
3197,41.5,35.241557722039396,na>Health & Beauty>Body>Conditioner
2722,25,15.591996229399182,na>Health & Beauty>Body Lotion>Body>Body Lotions
3115,71.900000000000006,31.712772824315135,na>Health & Beauty>Make Up>Makeup>Eye Liners & Brows
95312,99,55.214071004301637,na>Health & Beauty
18227,3,1.7130706196614072,Female>Health & Beauty
92615,3,2.6980395304843414,Female>Health & Beauty
46519,42,17.22633369932062,Female>Health & Beauty
93600,89,40.788829890496011,Female>Health & Beauty>Make Up>Makeup>BB Cream
87349,99,83.721352419559835,Female>Health & Beauty>Make Up>Makeup>Foundation & Concealer
87300,101,66.820058496624057,Female>Health & Beauty>Make Up>Makeup>BB Cream
77680,57,25.308734835133606,Female>Health & Beauty>Makeup>Lip
97189,51,36.572256760928546,Female>Health & Beauty>Makeup>Foundation & Concealer
HWN_SET1_HAIR,-1,-0.83268576929126648,Unisex>Health & Beauty>Shampoo>Conditioner
LYB_Butter_SG,-1,-0.88251280597965354,Unisex>Health & Beauty>Body Butter>Body Cleanser
95956,129,115.97440734916943,Unisex>Health & Beauty>Bath & Body>Gift Ideas>Shampoo
13596,70,55.769792984155785,Unisex>Health & Beauty>Bath & Body>Gift Ideas
94351,63,35.071982967224187,Unisex>Health & Beauty>Skincare>Face>Mens Skincare
97780,125,68.389814993828509,Unisex>Health & Beauty>Gift Ideas
Set04_SkinRejuvenatingSet,-1,-0.46633740546239077,Female>Health & Beauty>Skincare>Face>Moisturisers
Set05_CalmingSkinSet,-1,-0.88725546742140915,Unisex>Health & Beauty>Skincare>Face>Moisturisers
XM_Joyful_Jolly,-1,-0.91375601797156736,Unisex>Health & Beauty>Bath & Body>Body Cleanser>Body Lotion>Shower Gel
95339,69,29.918213089342462,Unisex>Health & Beauty>Gift Ideas>Hand Cream
97760,145,132.81589579761382,Unisex>Health & Beauty>Bath & Body
89576,220,164.79751123023328,Unisex>Health & Beauty>Bath & Body
97767,110,56.030216142625342,Unisex>Health & Beauty>Bath & Body>Gift Ideas
97801,159,90.399386813116379,Female>Health & Beauty>Gift Ideas
94356,209,148.92439770155698,Female>Health & Beauty>Face>Serum
15517,116,109.95313931326753,Female>Health & Beauty>Fragrance>Fragrance>Eau De Toilette
96580,69,44.942783317624624,Female>Health & Beauty>Make Up>Makeup>Foundation & Concealer
96534,48,29.012459293070009,Female>Health & Beauty>Make Up>Makeup>Lip
95279,129,90.929118691223835,Unisex>Health & Beauty>Gift Ideas
97457,55,32.849720944669571,Unisex>Health & Beauty>Bath & Body>Body>Accessories
13636,42,32.726253343308258,Unisex>Health & Beauty>Bath & Body>Body Butter>Body Cleanser>Gift Ideas>Shower Gel
94613,68,28.524225007345702,Female>Health & Beauty>Make Up>Makeup>Foundation & Concealer
Face_Wash_Shower_Gel_Set,-1,-0.60162869482836001,Unisex>Health & Beauty>Bath & Body
95336,59,24.025536730578001,Unisex>Health & Beauty>Bath & Body>Gift Ideas
13446,249,105.20768881751066,Unisex>Health & Beauty>Bath & Body>Gift Ideas
78300,41.5,20.669571110575887,Unisex>Health & Beauty>Shampoo>Body>Shampoo
13633,42,23.828639308403211,Unisex>Health & Beauty>Bath & Body>Body Butter>Body Cleanser>Gift Ideas>Shower Gel
89722,160,114.42401539400427,Unisex>Health & Beauty>Skincare
EV073,-1,-0.58216630250161394,Unisex>Health & Beauty>Gift Ideas
96945,91,49.445056656979283,Female>Health & Beauty>Make Up>Makeup>Cheeks
94148,212,198.14760451388008,Unisex>Health & Beauty>Fragrance>Fragrance>Eau De Parfum
86915,25,21.344524185298301,Female>Health & Beauty>Hand Cream>Hand Lotion
13493,119,60.116088347368986,Unisex>Health & Beauty>Bath & Body>Gift Ideas
13487,239,210.5660309744575,Unisex>Health & Beauty>Bath & Body>Gift Ideas
13438,239,194.74226473157111,Unisex>Health & Beauty>Bath & Body>Gift Ideas
LYB_BRSet1,189,134.54855784385796,Unisex>Health & Beauty>Bath & Body>Body Cleanser>Body Scrub
Set1_CleanGleamT3Set,129,80.502122246722578,Unisex>Health & Beauty>Skincare>Face>Moisturisers
13970,139,57.753065536496244,Unisex>Health & Beauty>Bath & Body>Gift Ideas
EV041,100,84.753528822618236,Unisex>Health & Beauty>Gift Ideas
13911,59,25.965283944055681,Unisex>Health & Beauty>Bath & Body>Gift Ideas
13963,69,53.196706642226943,Unisex>Health & Beauty>Bath & Body>Gift Ideas>Hand Cream
55833,25,13.781938468511884,Female>Health & Beauty>Lip Balm>Face>Lip Care
88995,145,92.992887501280848,Male>Health & Beauty>Fragrance>Eau De Toilette
97805,369,335.1201657194033,Unisex>Health & Beauty>Gift Ideas
12457,159,89.420113334287819,Female>Health & Beauty>Skincare>Face>Face Masks
95544,165,120.03290639735076,Unisex>Health & Beauty>Skincare>Face>Moisturisers
10499,65,34.943996361990173,Unisex>Health & Beauty>Bath & Body>Body>Seasonal Body Care
86955,24,13.598716949317303,Unisex>Health & Beauty>Hand Lotion>Body>Hand Care
96409,25,20.745020028416501,Female>Health & Beauty>Body>Seasonal Body Care
83693,21,13.870699072163216,Female>Health & Beauty>Body>Accessories
94670,34,29.169730060427213,Unisex>Health & Beauty>Bath & Body>Body Cleanser>Shower Gel
10257,78,62.855856733254129,Female>Health & Beauty>Fragrance>Fragrance>Eau De Parfum
15816,101,56.612450297041256,Female>Health & Beauty>Fragrance>Fragrance>Eau De Toilette
96212,25,13.448869998728025,Female>Health & Beauty>Body Lotion>Body>Body Lotions
94176,34.5,17.458494162436569,Female>Health & Beauty>Bath & Body>Body Butter
97360,109,91.681826025682412,Unisex>Health & Beauty>Bath & Body>Body Butter
13809,369,292.29497409110331,Unisex>Health & Beauty>Bath & Body>Gift Ideas
EV017,100,70.792452809136194,Unisex>Health & Beauty>Gift Ideas
97151,99,80.314689882266947,Unisex>Health & Beauty>Fragrance>Fragrance>Eau De Toilette
30235,58,24.3208551108713,Unisex>Health & Beauty>Skincare>Face>Face Toners
94967,59,52.793207400644086,Female>Health & Beauty>Fragrance>Fragrance>For her
97345,109,98.550527903083918,Unisex>Health & Beauty>Bath & Body>Body Butter
97391,75,69.797103946742624,Unisex>Health & Beauty>Bath & Body>Body Lotion
94125,69,38.618521082944632,Female>Health & Beauty>Fragrance>Eau De Toilette
89007,58.5,37.717813123820356,Female>Health & Beauty>Body>Body Lotions
97024,209,191.73341746517411,Female>Health & Beauty>Face>Serum
94657,21,16.495003835469884,Unisex>Health & Beauty>Bath & Body>Body>Accessories
99783,239,199.38955452776432,Unisex>Health & Beauty>Serum>Skincare
77643,57,46.520505370741652,Female>Health & Beauty>Make Up>Makeup>Lip
88240,32,25.927472868745788,Female>Health & Beauty>Home Fragrance Oil>Fragrance>Accessories
96953,31,22.52281953738213,Female>Health & Beauty>Bath & Body>Body Cleanser>Shower Gel
86969,52,25.531722845133348,Female>Health & Beauty>Makeup>Lip
98123,90,58.346459780358309,Unisex>Health & Beauty>Body Mist>Fragrance>Body Mists
96685,40.5,37.727897922309488,Female>Health & Beauty>Make Up>Makeup>Foundation & Concealer
88707,21,15.940639388083998,Unisex>Health & Beauty>Bath & Body>Body>Accessories
55182,25,23.611502473749685,Female>Health & Beauty>Lip Balm>Face>Lip Care
15290,63,26.097344468330846,Unisex>Health & Beauty>Body Butter>Body Lotion
55012,113,63.609779742282626,Female>Health & Beauty>Bath & Body>Body Scrub>Scrub
80540,58.5,41.928126342575709,Female>Health & Beauty>Body Lotion>Body>Body Lotions
10520,65,38.647848844225088,Unisex>Health & Beauty>Bath & Body>Body>Seasonal Body Care
94686,21,15.952002677347641,Male>Health & Beauty>Bath & Body>Body>Accessories
87482,31,14.093970481950473,Female>Health & Beauty>Face>Face Masks
56385,71,32.328817226904114,Female>Health & Beauty>Face>Mens Skincare
95592,109,81.046405842618654,Female>Health & Beauty>Body Oil>Body>Spa & Body Treatments
88949,40,19.529178902289985,Female>Health & Beauty>Skincare>Face>Moisturisers
13978,139,80.430612221578357,Unisex>Health & Beauty>Bath & Body>Gift Ideas
96187,46,23.772543603272037,Female>Health & Beauty>Make Up>Makeup>Eye Liners & Brows
96521,14.5,6.0513682174236854,Female>Health & Beauty>Bath & Body>Body Cleanser
93051,89,81.025782071833305,Female>Health & Beauty>Body>Hair Treatment & Styling
98043,73,29.206595979545291,Unisex>Health & Beauty>Fragrance>Fragrance>Eau De Toilette
EV018,200,167.59785251742358,Unisex>Health & Beauty>Gift Ideas
97525,38,19.450685115491986,Unisex>Health & Beauty>Bath & Body>Body Cleanser>Shower Cream
97895,46,31.779315416248913,Unisex>Health & Beauty>Bath & Body>Body>Conditioner
99383,108,91.220608578064144,Female>Health & Beauty>Scrub>Skincare
15294,63,56.32284603773595,Female>Health & Beauty>Body>Body Yogurt
18293,40,27.58485392269991,Unisex>Health & Beauty>Skincare
76772,69,43.744047277980918,Female>Health & Beauty>Body>Body Cleansers
45,55,41.285233996858551,Unisex>Health & Beauty>Gift Ideas
11615,113,69.136282145429448,Unisex>Health & Beauty>Bath & Body>Body Butter
14093,349,241.53965609358343,Female>Health & Beauty>Gift Ideas>Skincare
96946,91,57.68471079725893,Female>Health & Beauty>Make Up>Makeup>Cheeks
97786,72,46.338118016777074,Unisex>Health & Beauty>Skincare
93680,25,13.347385497380253,Unisex>Health & Beauty>Gift Ideas
55734,9.9000000000000004,7.2675470637567807,Female>Health & Beauty>Body>Accessories
98148,84,73.586502672936632,Unisex>Health & Beauty>Body Mist>Fragrance
96941,81,70.162216969061092,Unisex>Health & Beauty>Skincare>Face>Face Cleanser and Face Wash
13822,39,36.704511970492412,Unisex>Health & Beauty>Bath & Body>Gift Ideas>Hand Cream
28485,148,131.65347137779403,Unisex>Health & Beauty>Skincare>Face>Moisturisers
11627,65,43.649419712974428,Unisex>Health & Beauty>Bath & Body>Body>Body Yogurt
96993,58,43.014551428857814,Unisex>Health & Beauty>Bath & Body>Body Scrub
14102,149,110.73497383533952,Unisex>Health & Beauty>Body Mist>Gift Ideas
97152,146,66.52811129958009,Unisex>Health & Beauty>Fragrance>Fruity
87006,61,51.931140078209587,Female>Health & Beauty>Hand Cream>Hand Lotion
94721,105,81.8011366723035,Female>Health & Beauty>Skincare>Face>Face Cleanser and Face Wash
94741,211,105.03390953682484,Female>Health & Beauty>Bath & Body>Body Scrub
96358,116,82.853713434220339,Female>Health & Beauty>Fragrance>Fragrance>Eau De Toilette
83809,89,63.618006805914582,Female>Health & Beauty>Body Mist>Body>Hair Treatment & Styling
83806,89,71.288344603711352,Female>Health & Beauty>Body Mist>Body>Hair Treatment & Styling
17208,155,121.33022267570482,Unisex>Health & Beauty>Bath & Body>Body Cleanser>Gift Ideas
97386,35,21.025225240415754,Unisex>Health & Beauty>Bath & Body>Body Butter
97521,38,32.969320768825533,Unisex>Health & Beauty>Bath & Body>Body Cleanser>Shower Gel
17159,74,47.88273413156201,Unisex>Health & Beauty>Gift Ideas
96066,134,59.562484061608771,Female>Health & Beauty>Body>Spa & Body Treatments
95614,24,20.455368323892621,Female>Health & Beauty>Hand Cream>Body>Hand Care
55013,36.5,22.809229773210575,Female>Health & Beauty>Bath & Body>Body Scrub
EV009,200,138.24888910489511,Unisex>Health & Beauty>Gift Ideas
384,64,44.525910703726623,na>Health & Beauty>Skincare>Face>Face Cleanser and Face Wash
408,45,31.632752520882899,na>Health & Beauty>Face>Serum
583,57,39.015841691398315,na>Health & Beauty>Make Up>Makeup>Lip
507,155,94.47227073044688,na>Health & Beauty>Fragrance>Eau De Toilette
592,57,52.689840934885545,na>Health & Beauty>Make Up>Makeup>Lip
517,89,73.077515040972898,na>Health & Beauty>Makeup>Brushes And Tools
482,26.5,11.896427313079846,na>Health & Beauty>Face>Accessories
538,64,37.754724253801854,na>Health & Beauty>Makeup>Cheeks
598,57,50.269717422246593,na>Health & Beauty>Make Up>Makeup>Lip
389,70,45.793040598407465,na>Health & Beauty>Skincare>Face>Face Toners
949,19,10.619510117663619,na>Health & Beauty>Body>Hand Wash
3607,-1,-0.84723792802585574,na>Health & Beauty
3914,68,44.887818731392059,na>Health & Beauty>Make Up>Makeup>Foundation & Concealer
3471,169,128.64755477844207,na>Health & Beauty>Home Fragrance>Fragrance>Accessories
3966,103,70.82697763173266,na>Health & Beauty>Body Oil>Body>Spa & Body Treatments
3469,32,24.511711961342463,na>Health & Beauty>Home Fragrance Oil>Fragrance>Accessories
3741,119,104.23581177844336,na>Health & Beauty>Gift Ideas
3983,48,28.556547266716162,na>Health & Beauty>Make Up>Makeup>Lip
3735,59,39.722914610571465,na>Health & Beauty>Bath & Body>Gift Ideas
3592,-1,-0.49923860609232584,na>Health & Beauty
3575,59,28.02550964386413,na>Health & Beauty>Makeup>Brushes And Tools
4078,25,19.042770404788058,na>Health & Beauty>Bath & Body>Body Lotion
4058,-1,-0.80888153686967512,na>Health & Beauty>Skincare>Face>Moisturisers
4060,-1,-0.90415226677009597,na>Health & Beauty>Skincare>Face>Moisturisers
3821,41.5,30.947477643014711,na>Health & Beauty>Make Up>Makeup>Lip
3639,35,17.982110503031453,na>Health & Beauty>Gift Ideas
4098,40,32.645348548081024,na>Health & Beauty>Hand Cream>Body>Hand Care
4109,-1,-0.57096210912619871,Unisex>Health & Beauty>Bath & Body
3913,68,45.204242404900484,na>Health & Beauty>Make Up>Makeup>Foundation & Concealer
3841,89,64.057339715960552,na>Health & Beauty>Fragrance>Fragrance>Body Mists
4112,46,20.350286651887611,Unisex>Health & Beauty>Shampoo>Body>Shampoo
4059,-1,-0.80334627595897812,na>Health & Beauty>Skincare>Face>Moisturisers
96243,48,30.499239888572411,na>Health & Beauty>Makeup>Lip
751,26.5,17.162751314445078,na>Health & Beauty>Body>Brushes & combs
497,55,49.081115322252181,na>Health & Beauty>Face>Mens Skincare
3559,69,30.467016293349996,na>Health & Beauty>Body>Body Cleansers
4036,159,120.04226483385935,na>Health & Beauty>Fragrance>Fragrance>Eau De Parfum
3595,-1,-0.42346975016857114,na>Health & Beauty
3979,62,40.704113882052106,na>Health & Beauty>Bath & Body>Hand Cream
3631,59,31.184277453541611,na>Health & Beauty>Fragrance>Fragrance>For her
3600,-1,-0.58425751025659722,na>Health & Beauty
3488,169,68.570040226627739,na>Health & Beauty>Home Fragrance>Fragrance>Accessories
4084,89,52.00111165520957,na>Health & Beauty>Gift Ideas>Make Up
4053,-1,-0.48817979360615515,na>Health & Beauty>Skincare>Face>Moisturisers
4102,9,8.1008586244804999,na>Health & Beauty>Nail Tools>Body>Accessories
4057,-1,-0.91961942484788284,na>Health & Beauty>Skincare
95701,31,15.381245951859565,Unisex>Health & Beauty>Bath & Body>Body Cleanser
